"Category","Notice_type","Notice_desc","Company_name","Company_number","Date"
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COLPMAN CONSULTING LTD (09131820)","COLPMAN CONSULTING LTD","9131820",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ENT CONSULTANT SOLUTIONS LTD (09207168)","ENT CONSULTANT SOLUTIONS LTD","9207168",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RENTAL WAREHOUSE LIMITED (04155676)","RENTAL WAREHOUSE LIMITED","4155676",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for COOLUM TECH LIMITED (07874934)","COOLUM TECH LIMITED","7874934",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SOSOCIAL LTD (07415230)","SOSOCIAL LTD","7415230",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for D & T DEVELOPMENTS 2016 LIMITED (09984632)","D & T DEVELOPMENTS 2016 LIMITED","9984632",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TOVO LIMITED (08204933)","TOVO LIMITED","8204933",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for DOMZ IT LIMITED (08171150)","DOMZ IT LIMITED","8171150",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SELBRIDGE INVESTMENTS LIMITED (04564838)","SELBRIDGE INVESTMENTS LIMITED","4564838",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PICTURES UP DESIGN LIMITED (10587714)","PICTURES UP DESIGN LIMITED","10587714",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SHIMLA CATERING LTD (11870535)","SHIMLA CATERING LTD","11870535",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EDUCATION LONDON LIMITED (04655433)","EDUCATION LONDON LIMITED","4655433",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SEA BOAT SERVICES LIMITED (00532080)","SEA BOAT SERVICES LIMITED","532080",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for UNISEAL EUROPE LIMITED (10154193)","UNISEAL EUROPE LIMITED","10154193",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHRIS EDWARDS CONSULTING LIMITED (07794216)","CHRIS EDWARDS CONSULTING LIMITED","7794216",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BLOCKCHAIN DIGITAL LIMITED (05297646)","BLOCKCHAIN DIGITAL LIMITED","5297646",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AURORA PROCESS (UK) LTD (04538206)","AURORA PROCESS (UK) LTD","4538206",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FLO-DEK (UK) LIMITED (04289396)","FLO-DEK (UK) LIMITED","4289396",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FIXNAIL LIMITED (02132680)","FIXNAIL LIMITED","2132680",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ARFU CREATIVE LIMITED (08438577)","ARFU CREATIVE LIMITED","8438577",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PILBARA ENTERPRISES LIMITED (09115291)","PILBARA ENTERPRISES LIMITED","9115291",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TURNHOLD (ISLINGTON) LIMITED (07173929)","TURNHOLD (ISLINGTON) LIMITED","7173929",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for EL TECHNOLOGIES LIMITED (08917667)","EL TECHNOLOGIES LIMITED","8917667",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CHARLES BISHOP ASSOCIATES LIMITED (08501184)","CHARLES BISHOP ASSOCIATES LIMITED","8501184",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NUMBER 17 (NORWICH) LIMITED
                                     (05844925
                                    )
                                 ","THE COMPANIES ACT 2006","5844925",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VERSION LOGIC LIMITED (09268349)","VERSION LOGIC LIMITED","9268349",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for S & C CATERING (LONDON) LIMITED (10309685)","S & C CATERING (LONDON) LIMITED","10309685",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NAILCO LIMITED (02691770)","NAILCO LIMITED","2691770",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    SKPL CONSULTING LTD (10928923)
                                 ","SKPL CONSULTING LTD","10928923",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ASHBURNER LIMITED (00669571)
                                 ","ASHBURNER LIMITED","669571",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    SKINCLAUX LTD  (08802644)
                                 ","NOTICE OF WRITTEN RESOLUTIONS (SPECIAL AND ORDINARY) PURSUANT TO PART 13 OF THE COMPANIES
                                          ACT 2006 AND SECTIONS AND 85(1) OF THE INSOLVENCY ACT 1986","8802644",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    BARNABY SIDE FARMS LIMITED (00585033)
                                 ","BARNABY SIDE FARMS LIMITED","585033",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BERTRAM HOLDINGS LIMITED 
                                     (SC244533)
                                 ","SECTION 85(1) INSOLVENCY ACT 1986","244533",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for O'REILLY BUSINESS & MANAGEMENT CONSULTANCY LTD
                                     (08135230)
                                 ","SPECIAL AND ORDINARY RESOLUTIONS","8135230",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    AL RISK SERVICES LIMITED (03550509)
                                 ","
                                             
                                             AL RISK SERVICES LIMITED","3550509",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    ANVISTA LIMITED  (07095268)
                                 ","SPECIAL AND ORDINARY RESOLUTIONS","7095268",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    GORDON LUTTON SOLICITORS LIMITED  (09186189)
                                 ","GORDON LUTTON SOLICITORS LIMITED","9186189",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PJM SYSTEMS INTEGRATION LIMITED
                                     (03138885)
                                 ","P. J. M. SYSTEMS INTEGRATION LIMITED ","3138885",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    MEDISCRIPT LIMITED  (02128686)
                                 ","
                                             
                                             MEDISCRIPT LIMITED","2128686",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    C&L PROJECT MANAGEMENT LIMITED (08554984)
                                 ","
                                             
                                             C&L PROJECT MANAGEMENT LIMITED","8554984",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CROCUTA COMMODITIES LIMITED (10682399)
                                 ","
                                             
                                             CROCUTA COMMODITIES LIMITED LIMITED","10682399",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    T & R FINANCE LIMITED (04162980)
                                 ","
                                             
                                             T & R FINANCE LIMITED","4162980",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AMEN CONSTRUCTION LIMITED (SC327228)","AMEN CONSTRUCTION LIMITED","327228",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HERITAGE CLEANING LIMITED (SC410149)","HERITAGE CLEANING LIMITED","410149",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    RESONANCE CAPITAL LIMITED (SC359579)
                                 ","
                                             RESONANCE CAPITAL LIMITED","359579",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CHARTVEY CONSULTANTS LTD (SC582829)
                                 ","
                                             CHARTVEY CONSULTANTS LTD","582829",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    K S R LAMB LTD (SC373903)
                                 ","
                                             K S R LAMB LTD","373903",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CLICK SECURE LTD (SC535169)
                                 ","
                                             CLICK SECURE LTD","535169",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GRAINGER CORPORATE RESCUE & RECOVERY LIMITED (SC455126)","PRIVATE COMPANY LIMITED BY SHARES","455126",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    DD ACTUARIAL SERVICES LIMITED (SC561341)
                                 ","
                                             DD ACTUARIAL SERVICES LIMITED","561341",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MARONA LIMITED (SC548609)","SECTION 85(1) INSOLVENCY ACT 1986","548609",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for PINAKIN TECHNOLOGIES LIMITED (SC574432)","SECTION 85(1) INSOLVENCY ACT 1986","574432",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ANATOMIE HEALTHCARE LIMITED (05181411)","ANATOMIE HEALTHCARE LIMITED","5181411",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    DOC CONSULTING LIMITED (NI607877)
                                 ","INSOLVENCY (NORTHERN IRELAND) ORDER 1989","607877",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for 
                                    CASTLE INTERIORS & DEVELOPMENTS LTD (NI062263)
                                 ","THE INSOLVENCY (NI) ORDER 1989","62263",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for POLYGON IT LTD (NI642683)","THE COMPANIES ACTS 1985 AND 2006","642683",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for P.F. MALONE O&G LIMITED
                                     (NI604850)
                                 ","THE INSOLVENCY (NI) ORDER 1989","604850",2020-03-20
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for TOPFLIGHT PROJECT MANAGEMENT LIMITED (09262647)","TOPFLIGHT PROJECT MANAGEMENT LIMITED","9262647",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LARJ LIMITED (06478783)","LARJ LIMITED","6478783",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ABBEY BLINDS (NW) LIMITED (05350693)","ABBEY BLINDS (NW) LIMITED","5350693",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for C&J TESTING LIMITED (10172708)","C&J TESTING LIMITED","10172708",2020-03-23
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for ECN DIGITAL LIMITED (07768049)","ECN DIGITAL LIMITED","7768049",2020-03-23
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for MC HEALTHCARE LTD (09462601)","MC HEALTHCARE LTD","9462601",2020-03-23
"Corporate Insolvency","Resolutions for Winding Up","Notice timeline for HAXMOUNT LIMITED (08891513)","HAXMOUNT LIMITED","8891513",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AT ONE HEALTH AND BEAUTY LTD (07366344)","AT ONE HEALTH AND BEAUTY LTD","7366344",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for VENN PARTNERS SERVICES LIMITED (07047050)","VENN PARTNERS SERVICES LIMITED","7047050",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M N M PROJECTS LIMITED (09390798)","M N M PROJECTS LIMITED","9390798",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SGHM LIMITED (09915480)","SGHM LIMITED","9915480",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for AFL CONSULTING LTD (09397128)","AFL CONSULTING LTD","9397128",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GOSNELL MANAGEMENT SERVICES LIMITED (09611411)","GOSNELL MANAGEMENT SERVICES LIMITED","9611411",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for GSL UTILITIES LTD (07645740)","GSL UTILITIES LTD","7645740",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROSEMOUNT (NE) LIMITED (10960494)","ROSEMOUNT (NE) LIMITED","10960494",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for W. HANSON (HARROW) LIMITED (01173794)","W. HANSON (HARROW) LIMITED","1173794",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CUSTOM ELEVATOR SOLUTIONS LTD (09947358)","CUSTOM ELEVATOR SOLUTIONS LTD","9947358",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for FORTRESS RISK MANAGEMENT LIMITED (09160116)","FORTRESS RISK MANAGEMENT LIMITED","9160116",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ROSICK ROOFING & CLADDING CONTRACTORS LIMITED (11036260)","ROSICK ROOFING & CLADDING CONTRACTORS LIMITED","11036260",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for RICHARD TEAR ARCHITECTS LIMITED (04227189)","RICHARD TEAR ARCHITECTS LIMITED","4227189",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HCD SYSTEMS LTD (09645252)","HCD SYSTEMS LTD","9645252",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for WRYDELANDS ESTATES LIMITED (02009598)","WRYDELANDS ESTATES LIMITED","2009598",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SNV LOGIC LIMITED (08982885)","SNV LOGIC LIMITED","8982885",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for INDIKATIVE LIMITED (07439823)","INDIKATIVE LIMITED","7439823",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for XY DIGITAL LIMITED
                                     (06091656)
                                 ","XY DIGITAL LIMITED
                                             ","6091656",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LANDFRAME SECURITIES LIMITED (03658010)","LANDFRAME SECURITIES LIMITED","3658010",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SPRYAN SOLUTIONS LTD (08185945)","SPRYAN SOLUTIONS LTD","8185945",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for M CHANTLER ELECTRICAL SERVICES LIMITED (03248176)","M CHANTLER ELECTRICAL SERVICES LIMITED","3248176",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for NOVILHO DE OURO LTD (07359587)","NOVILHO DE OURO LTD","7359587",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for SUNNENDON CONSULTANTS LIMITED (09999385)","SUNNENDON CONSULTANTS LIMITED","9999385",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for H R S (U.K.) LIMITED (02075678)","H R S (U.K.) LIMITED","2075678",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for ALEMAK CONSULTING LTD (09407266)","ALEMAK CONSULTING LTD","9407266",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for HB FINANCE LIMITED (08674129)","HB FINANCE LIMITED","8674129",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for LIVOS GROUP LIMITED (10874639)","LIVOS GROUP LIMITED","10874639",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for BRITANNIA MANUFACTURING LTD (09378772)","BRITANNIA MANUFACTURING LTD","9378772",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for CAERULUM CONSULTANCY LIMITED (09407023)","CAERULUM CONSULTANCY LIMITED","9407023",2020-03-23
"Corporate Insolvency","Resolutions for Winding-up","Notice timeline for MISTEL SOLUTIONS LTD (08885728)","MISTEL SOLUTIONS LTD","8885728",2020-03-23
